location,Y,date
kansas city,114832.9947,23/06/21
kansas city,106462.4431,24/06/21
kansas city,104190.879,25/06/21
kansas city,94778.38883,26/06/21
kansas city,98705.35937,27/06/21
kansas city,76803.4654,28/06/21
kansas city,49676.73832,29/06/21
kansas city,30676.58518,30/06/21
kansas city,51526.62556,01/07/21
kansas city,75724.43629,02/07/21
kansas city,86812.04269,03/07/21
kansas city,111795.6458,04/07/21
kansas city,105047.3519,05/07/21
kansas city,105353.3651,06/07/21
kansas city,138609.7908,07/07/21
kansas city,143883.9668,08/07/21
kansas city,142469.8685,09/07/21
kansas city,183038.8307,10/07/21
kansas city,199102.194,11/07/21
kansas city,155390.4649,12/07/21
kansas city,163546.5606,13/07/21
kansas city,180381.7262,14/07/21
kansas city,192352.1934,15/07/21
kansas city,170631.7625,16/07/21
kansas city,204356.0021,17/07/21
kansas city,202239.2783,18/07/21
kansas city,197139.2056,19/07/21
kansas city,160784.0559,20/07/21
kansas city,151308.6608,21/07/21
kansas city,141665.3892,22/07/21
kansas city,134880.5049,23/07/21
kansas city,140340.2521,24/07/21
kansas city,127117.6179,25/07/21
kansas city,97460.54553,26/07/21
kansas city,72938.60735,27/07/21
kansas city,82054.16544,28/07/21
kansas city,59233.62798,29/07/21
kansas city,32427.25554,30/07/21
kansas city,14131.73178,31/07/21
kansas city,61846.34916,01/08/21
kansas city,74734.30171,02/08/21
kansas city,86676.44765,03/08/21
kansas city,111131.8284,04/08/21
kansas city,103081.1104,05/08/21
kansas city,135803.3503,06/08/21
kansas city,158860.0652,07/08/21
kansas city,177941.9835,08/08/21
kansas city,187112.3168,09/08/21
kansas city,182477.8806,10/08/21
kansas city,183559.1662,11/08/21
kansas city,184092.622,12/08/21
kansas city,181611.354,13/08/21
kansas city,213927.4794,14/08/21
kansas city,232227.7673,15/08/21
kansas city,222933.2152,16/08/21
kansas city,186345.7279,17/08/21
kansas city,204756.7817,18/08/21
kansas city,176708.331,19/08/21
kansas city,183647.7202,20/08/21
kansas city,190569.861,21/08/21
kansas city,201812.4116,22/08/21
kansas city,147299.873,23/08/21
kansas city,145940.3474,24/08/21
kansas city,119550.7466,25/08/21
kansas city,113944.1098,26/08/21
kansas city,93487.81517,27/08/21
kansas city,90003.30876,28/08/21
kansas city,75329.02706,29/08/21
kansas city,38555.08732,30/08/21
kansas city,14863.12555,31/08/21
kansas city,59431.32755,01/09/21
kansas city,71075.98287,02/09/21
kansas city,87297.89568,03/09/21
kansas city,118590.3321,04/09/21
kansas city,140600.9899,05/09/21
kansas city,146543.3162,06/09/21
kansas city,158896.6935,07/09/21
kansas city,139907.7141,08/09/21
kansas city,183227.603,09/09/21
kansas city,173698.6267,10/09/21
kansas city,209823.9063,11/09/21
kansas city,221508.8705,12/09/21
kansas city,243547.9296,13/09/21
kansas city,202800.4702,14/09/21
kansas city,192401.2689,15/09/21
las vegas,83440.58138,03/06/21
las vegas,109065.1951,04/06/21
las vegas,134936.7705,05/06/21
las vegas,141698.8369,06/06/21
las vegas,175496.6821,07/06/21
las vegas,142661.6061,08/06/21
las vegas,170859.1569,09/06/21
las vegas,143766.3572,10/06/21
las vegas,174373.8468,11/06/21
las vegas,199091.8831,12/06/21
las vegas,172267.2058,13/06/21
las vegas,180336.5577,14/06/21
las vegas,189393.0592,15/06/21
las vegas,176364.2043,16/06/21
las vegas,175456.5977,17/06/21
las vegas,178359.6771,18/06/21
las vegas,180650.6184,19/06/21
las vegas,177379.4561,20/06/21
las vegas,181166.5689,21/06/21
las vegas,151826.8548,22/06/21
las vegas,147301.7487,23/06/21
las vegas,117585.3849,24/06/21
las vegas,121395.8521,25/06/21
las vegas,114377.5804,26/06/21
las vegas,101673.3694,27/06/21
las vegas,82082.79965,28/06/21
las vegas,53445.8795,29/06/21
las vegas,38396.75558,30/06/21
las vegas,59769.83889,01/07/21
las vegas,80199.75556,02/07/21
las vegas,106801.2165,03/07/21
las vegas,110096.9643,04/07/21
las vegas,122738.5726,05/07/21
las vegas,132758.4827,06/07/21
las vegas,183946.4581,07/07/21
las vegas,167542.5818,08/07/21
las vegas,164428.7199,09/07/21
las vegas,197928.1948,10/07/21
las vegas,197710.5345,11/07/21
las vegas,192865.0006,12/07/21
las vegas,182897.3236,13/07/21
las vegas,225042.9514,14/07/21
las vegas,217281.8774,15/07/21
las vegas,203112.1238,16/07/21
las vegas,231215.6727,17/07/21
las vegas,183187.528,18/07/21
las vegas,210515.7823,19/07/21
las vegas,173828.7057,20/07/21
las vegas,179099.11,21/07/21
las vegas,146644.1788,22/07/21
las vegas,159702.03,23/07/21
las vegas,144098.0084,24/07/21
las vegas,114072.0296,25/07/21
las vegas,114527.1308,26/07/21
las vegas,99192.77869,27/07/21
las vegas,93773.82433,28/07/21
las vegas,62946.45481,29/07/21
las vegas,33795.71748,30/07/21
las vegas,15440.02523,31/07/21
las vegas,58422.29467,01/08/21
las vegas,79343.37297,02/08/21
las vegas,106143.5851,03/08/21
las vegas,143142.6268,04/08/21
las vegas,122321.1362,05/08/21
las vegas,147778.062,06/08/21
las vegas,183265.3477,07/08/21
las vegas,163955.8326,08/08/21
las vegas,205834.5941,09/08/21
las vegas,189820.5077,10/08/21
las vegas,221897.473,11/08/21
las vegas,204118.4844,12/08/21
las vegas,213641.3609,13/08/21
las vegas,220774.3547,14/08/21
las vegas,206043.509,15/08/21
las vegas,229560.1739,16/08/21
las vegas,216241.0536,17/08/21
las vegas,242935.6908,18/08/21
las vegas,200360.9549,19/08/21
las vegas,198228.2873,20/08/21
las vegas,202796.7531,21/08/21
las vegas,169947.294,22/08/21
las vegas,183614.0283,23/08/21
las vegas,187444.2484,24/08/21
las vegas,161870.244,25/08/21
las vegas,126287.1026,26/08/21
las vegas,115419.0321,27/08/21
las vegas,93208.467,28/08/21
las vegas,67899.19068,29/08/21
las vegas,42735.51554,30/08/21
las vegas,16692.62054,31/08/21
las vegas,77479.38148,01/09/21
las vegas,80130.38785,02/09/21
las vegas,106970.9912,03/09/21
las vegas,119731.3552,04/09/21
las vegas,134354.226,05/09/21
las vegas,179402.7612,06/09/21
las vegas,179185.9948,07/09/21
las vegas,162550.3595,08/09/21
las vegas,189976.4155,09/09/21
las vegas,182214.4089,10/09/21
las vegas,6470.63765,11/09/21
las vegas,3684.139218,12/09/21
las vegas,246223.736,13/09/21
las vegas,198209.4031,14/09/21
las vegas,219630.5118,15/09/21
los angeles,58417.78758,03/06/21
los angeles,55130.66192,04/06/21
los angeles,69559.24226,05/06/21
los angeles,83393.16223,06/06/21
los angeles,114945.4436,07/06/21
los angeles,99091.03671,08/06/21
los angeles,99101.79435,09/06/21
los angeles,104900.5809,10/06/21
los angeles,106082.6954,11/06/21
los angeles,120809.3508,12/06/21
los angeles,129401.0607,13/06/21
los angeles,120112.9239,14/06/21
los angeles,150491.2487,15/06/21
los angeles,125662.4001,16/06/21
los angeles,112982.6722,17/06/21
los angeles,118316.9912,18/06/21
los angeles,105237.2548,19/06/21
los angeles,138258.088,20/06/21
los angeles,125489.4372,21/06/21
los angeles,117817.9922,22/06/21
los angeles,90508.945,23/06/21
los angeles,85383.98195,24/06/21
los angeles,76883.2583,25/06/21
los angeles,70814.49509,26/06/21
los angeles,78051.05364,27/06/21
los angeles,63550.89004,28/06/21
los angeles,45107.67151,29/06/21
los angeles,27455.41063,30/06/21
los angeles,41163.7288,01/07/21
los angeles,50228.67802,02/07/21
los angeles,58612.55054,03/07/21
los angeles,89451.45013,04/07/21
los angeles,82284.03688,05/07/21
los angeles,90455.28096,06/07/21
los angeles,117537.8187,07/07/21
los angeles,128001.5899,08/07/21
los angeles,113366.5104,09/07/21
los angeles,122993.1986,10/07/21
los angeles,159345.0125,11/07/21
los angeles,153658.271,12/07/21
los angeles,148761.7081,13/07/21
los angeles,152691.7666,14/07/21
los angeles,172250.9956,15/07/21
los angeles,123369.441,16/07/21
los angeles,139638.5001,17/07/21
los angeles,146754.1483,18/07/21
los angeles,146938.8971,19/07/21
los angeles,126748.0154,20/07/21
los angeles,119521.899,21/07/21
los angeles,98739.01908,22/07/21
los angeles,93882.77508,23/07/21
los angeles,93053.34157,24/07/21
los angeles,95030.74165,25/07/21
los angeles,79385.48018,26/07/21
los angeles,81767.64989,27/07/21
los angeles,70019.99593,28/07/21
los angeles,49233.95573,29/07/21
los angeles,24844.01066,30/07/21
los angeles,9917.080631,31/07/21
los angeles,48729.27396,01/08/21
los angeles,63916.66412,02/08/21
los angeles,73660.95519,03/08/21
los angeles,88247.79849,04/08/21
los angeles,86479.90759,05/08/21
los angeles,93537.67768,06/08/21
los angeles,105694.2594,07/08/21
los angeles,125970.7182,08/08/21
los angeles,143647.915,09/08/21
los angeles,142175.0164,10/08/21
los angeles,145027.2315,11/08/21
los angeles,154121.9435,12/08/21
los angeles,123260.861,13/08/21
los angeles,74299.06168,14/08/21
los angeles,189030.7422,15/08/21
los angeles,153292.0179,16/08/21
los angeles,9947.088465,17/08/21
los angeles,346.555907,18/08/21
los angeles,112297.1676,19/08/21
los angeles,122080.6437,20/08/21
los angeles,117705.7745,21/08/21
los angeles,153810.4716,22/08/21
los angeles,130257.2963,23/08/21
los angeles,125549.3004,24/08/21
los angeles,110676.1206,25/08/21
los angeles,108686.9091,26/08/21
los angeles,83122.51375,27/08/21
los angeles,70944.94479,28/08/21
los angeles,66902.50532,29/08/21
los angeles,34182.33917,30/08/21
los angeles,13337.87031,31/08/21
los angeles,53224.4753,01/09/21
los angeles,63043.98564,02/09/21
los angeles,64724.02499,03/09/21
los angeles,78764.18672,04/09/21
los angeles,109985.0366,05/09/21
los angeles,29851.37254,06/09/21
los angeles,121489.7409,07/09/21
los angeles,125066.1114,08/09/21
los angeles,144890.8533,09/09/21
los angeles,130552.841,10/09/21
los angeles,154144.9454,11/09/21
los angeles,192553.8366,12/09/21
los angeles,170367.7522,13/09/21
los angeles,162185.9045,14/09/21
los angeles,167573.2071,15/09/21
memphis,70659.49177,03/06/21
memphis,79640.42759,04/06/21
memphis,112845.0816,05/06/21
memphis,27307.3825,06/06/21
memphis,37409.2855,07/06/21
memphis,135833.093,08/06/21
memphis,152919.8162,09/06/21
memphis,141434.4107,10/06/21
memphis,158624.5954,11/06/21
memphis,218067.0337,12/06/21
memphis,182879.6981,13/06/21
memphis,160150.5653,14/06/21
memphis,183010.7309,15/06/21
memphis,163770.0806,16/06/21
memphis,175407.5601,17/06/21
memphis,164212.6333,18/06/21
memphis,195509.2118,19/06/21
memphis,194087.8921,20/06/21
memphis,158850.2655,21/06/21
memphis,149974.232,22/06/21
memphis,124408.5255,23/06/21
memphis,105359.8775,24/06/21
memphis,107003.6811,25/06/21
memphis,107718.6117,26/06/21
memphis,93971.76388,27/06/21
memphis,74145.71837,28/06/21
memphis,51520.63473,29/06/21
memphis,33702.53703,30/06/21
memphis,46672.28882,01/07/21
memphis,63891.96337,02/07/21
memphis,91896.53724,03/07/21
memphis,108099.6135,04/07/21
memphis,103000.1813,05/07/21
memphis,111864.3796,06/07/21
memphis,132634.8377,07/07/21
memphis,141621.7885,08/07/21
memphis,139177.7919,09/07/21
memphis,192287.0514,10/07/21
memphis,187304.7169,11/07/21
memphis,158347.869,12/07/21
memphis,158023.9834,13/07/21
memphis,164452.5559,14/07/21
memphis,156820.8333,15/07/21
memphis,158047.1207,16/07/21
memphis,190814.9138,17/07/21
memphis,196208.2859,18/07/21
memphis,191493.5782,19/07/21
memphis,173178.9722,20/07/21
memphis,152640.765,21/07/21
memphis,134176.2857,22/07/21
memphis,136265.107,23/07/21
memphis,158520.8419,24/07/21
memphis,133003.5062,25/07/21
memphis,89237.55443,26/07/21
memphis,91132.49184,27/07/21
memphis,85133.05888,28/07/21
memphis,56753.21006,29/07/21
memphis,31482.18514,30/07/21
memphis,15132.9547,31/07/21
memphis,57294.49038,01/08/21
memphis,71030.2079,02/08/21
memphis,86087.38442,03/08/21
memphis,99622.70484,04/08/21
memphis,98104.08984,05/08/21
memphis,127775.2337,06/08/21
memphis,173731.6193,07/08/21
memphis,173460.0579,08/08/21
memphis,166677.9729,09/08/21
memphis,177147.6772,10/08/21
memphis,184043.2357,11/08/21
memphis,179778.6607,12/08/21
memphis,176144.7915,13/08/21
memphis,222508.4978,14/08/21
memphis,220010.7805,15/08/21
memphis,199157.5477,16/08/21
memphis,182939.9313,17/08/21
memphis,177552.143,18/08/21
memphis,175388.4301,19/08/21
memphis,158447.7806,20/08/21
memphis,193553.4567,21/08/21
memphis,188399.1036,22/08/21
memphis,141216.5554,23/08/21
memphis,134707.2264,24/08/21
memphis,113609.8812,25/08/21
memphis,109201.2005,26/08/21
memphis,89425.73759,27/08/21
memphis,86046.17109,28/08/21
memphis,66913.83129,29/08/21
memphis,34860.52002,30/08/21
memphis,13613.71434,31/08/21
memphis,51173.09875,01/09/21
memphis,60982.07188,02/09/21
memphis,73337.25108,03/09/21
memphis,107482.4056,04/09/21
memphis,121005.1908,05/09/21
memphis,136811.5383,06/09/21
memphis,157156.8954,07/09/21
memphis,130014.6183,08/09/21
memphis,156725.4137,09/09/21
memphis,154841.7416,10/09/21
memphis,212453.8966,11/09/21
memphis,211281.4423,12/09/21
memphis,176786.7695,13/09/21
memphis,185621.1391,14/09/21
memphis,170362.7729,15/09/21
miami,86817.60322,03/06/21
miami,90949.28132,04/06/21
miami,108112.6053,05/06/21
miami,101286.0505,06/06/21
miami,128363.5301,07/06/21
miami,138665.374,08/06/21
miami,163065.123,09/06/21
miami,149762.7913,10/06/21
miami,146271.5885,11/06/21
miami,149285.4583,12/06/21
miami,118491.2998,13/06/21
miami,142764.7001,14/06/21
miami,163509.1722,15/06/21
miami,146528.6788,16/06/21
miami,146426.3278,17/06/21
miami,137316.8,18/06/21
miami,124497.4064,19/06/21
miami,115676.3837,20/06/21
miami,135170.4405,21/06/21
miami,127786.8676,22/06/21
miami,104156.8281,23/06/21
miami,94820.64687,24/06/21
miami,82368.22246,25/06/21
miami,63875.73777,26/06/21
miami,52510.94677,27/06/21
miami,57295.24055,28/06/21
miami,38315.08256,29/06/21
miami,24544.81764,30/06/21
miami,43126.39864,01/07/21
miami,59382.74017,02/07/21
miami,63683.62953,03/07/21
miami,58165.84278,04/07/21
miami,75470.31975,05/07/21
miami,89977.07086,06/07/21
miami,108233.3115,07/07/21
miami,117397.629,08/07/21
miami,101599.0876,09/07/21
miami,118572.4949,10/07/21
miami,103362.3463,11/07/21
miami,126281.1581,12/07/21
miami,126888.8232,13/07/21
miami,147927.9025,14/07/21
miami,153042.018,15/07/21
miami,127005.0042,16/07/21
miami,140623.8845,17/07/21
miami,96897.94448,18/07/21
miami,119066.7906,19/07/21
miami,127297.79,20/07/21
miami,103720.3874,21/07/21
miami,109868.078,22/07/21
miami,95470.00186,23/07/21
miami,93379.15859,24/07/21
miami,66172.31906,25/07/21
miami,71291.78138,26/07/21
miami,66951.63127,27/07/21
miami,46911.74195,28/07/21
miami,41433.89937,29/07/21
miami,23543.59379,30/07/21
miami,9114.80481,31/07/21
miami,29841.09208,01/08/21
miami,55371.99318,02/08/21
miami,60336.90579,03/08/21
miami,77845.96673,04/08/21
miami,81970.52654,05/08/21
miami,98496.22028,06/08/21
miami,103835.3151,07/08/21
miami,90306.03343,08/08/21
miami,134756.214,09/08/21
miami,125586.1181,10/08/21
miami,130311.5178,11/08/21
miami,135549.2049,12/08/21
miami,140429.9165,13/08/21
miami,145339.1303,14/08/21
miami,109392.7906,15/08/21
miami,158233.1713,16/08/21
miami,152449.9428,17/08/21
miami,158145.0122,18/08/21
miami,139011.9616,19/08/21
miami,135354.8594,20/08/21
miami,118963.5648,21/08/21
miami,103391.4126,22/08/21
miami,112936.0943,23/08/21
miami,110436.4669,24/08/21
miami,95530.58122,25/08/21
miami,89858.13071,26/08/21
miami,70676.14794,27/08/21
miami,56016.30393,28/08/21
miami,38304.43084,29/08/21
miami,27704.19375,30/08/21
miami,11938.3675,31/08/21
miami,41838.54034,01/09/21
miami,52812.22493,02/09/21
miami,64807.24457,03/09/21
miami,81717.00006,04/09/21
miami,73222.32159,05/09/21
miami,125105.9709,06/09/21
miami,146037.9849,07/09/21
miami,147567.0148,08/09/21
miami,184590.8528,09/09/21
miami,162984.0435,10/09/21
miami,192150.4207,11/09/21
miami,159252.7487,12/09/21
miami,145702.8983,13/09/21
miami,174356.1337,14/09/21
miami,154771.0923,15/09/21
milwaukee,75912.63685,03/06/21
milwaukee,81836.95495,04/06/21
milwaukee,99891.96755,05/06/21
milwaukee,142260.4971,06/06/21
milwaukee,150146.6896,07/06/21
milwaukee,127297.4516,08/06/21
milwaukee,147302.8868,09/06/21
milwaukee,138510.2237,10/06/21
milwaukee,147803.2282,11/06/21
milwaukee,166494.2338,12/06/21
milwaukee,178390.9409,13/06/21
milwaukee,167673.2954,14/06/21
milwaukee,176273.8288,15/06/21
milwaukee,170276.2699,16/06/21
milwaukee,171141.2873,17/06/21
milwaukee,164500.5092,18/06/21
milwaukee,148025.7356,19/06/21
milwaukee,191049.9946,20/06/21
milwaukee,148214.7971,21/06/21
milwaukee,145651.4453,22/06/21
milwaukee,124628.6527,23/06/21
milwaukee,118233.953,24/06/21
milwaukee,112254.2451,25/06/21
milwaukee,97324.4651,26/06/21
milwaukee,107685.4923,27/06/21
milwaukee,78701.85614,28/06/21
milwaukee,55954.12092,29/06/21
milwaukee,33959.87604,30/06/21
milwaukee,54326.7012,01/07/21
milwaukee,70740.55801,02/07/21
milwaukee,91266.00625,03/07/21
milwaukee,118310.3696,04/07/21
milwaukee,105047.3519,05/07/21
milwaukee,117566.1155,06/07/21
milwaukee,142441.0585,07/07/21
milwaukee,147607.1353,08/07/21
milwaukee,158860.2073,09/07/21
milwaukee,175309.3794,10/07/21
milwaukee,205364.6618,11/07/21
milwaukee,166375.1089,12/07/21
milwaukee,173330.6543,13/07/21
milwaukee,183905.0006,14/07/21
milwaukee,180333.4616,15/07/21
milwaukee,158406.6819,16/07/21
milwaukee,195455.7563,17/07/21
milwaukee,194290.7396,18/07/21
milwaukee,173641.1889,19/07/21
milwaukee,157785.2858,20/07/21
milwaukee,147909.4984,21/07/21
milwaukee,122879.8725,22/07/21
milwaukee,126539.1217,23/07/21
milwaukee,123419.488,24/07/21
milwaukee,136078.224,25/07/21
milwaukee,105993.8382,26/07/21
milwaukee,82163.67554,27/07/21
milwaukee,75730.84666,28/07/21
milwaukee,56706.40972,29/07/21
milwaukee,29629.84716,30/07/21
milwaukee,13439.74185,31/07/21
milwaukee,63268.80503,01/08/21
milwaukee,67326.1141,02/08/21
milwaukee,91360.90291,03/08/21
milwaukee,100797.1052,04/08/21
milwaukee,105886.9475,05/08/21
milwaukee,122715.4964,06/08/21
milwaukee,163719.8766,07/08/21
milwaukee,186810.4746,08/08/21
milwaukee,191309.6415,09/08/21
milwaukee,179867.1687,10/08/21
milwaukee,188787.1171,11/08/21
milwaukee,177735.2053,12/08/21
milwaukee,186389.5345,13/08/21
milwaukee,209472.5256,14/08/21
milwaukee,222216.1391,15/08/21
milwaukee,223456.3962,16/08/21
milwaukee,182507.4492,17/08/21
milwaukee,184367.7425,18/08/21
milwaukee,175863.5944,19/08/21
milwaukee,170963.4697,20/08/21
milwaukee,175798.1374,21/08/21
milwaukee,195446.1969,22/08/21
milwaukee,146231.8096,23/08/21
milwaukee,152075.7067,24/08/21
milwaukee,130882.3971,25/08/21
milwaukee,116744.1406,26/08/21
milwaukee,95488.83861,27/08/21
milwaukee,84529.8847,28/08/21
milwaukee,72078.47365,29/08/21
milwaukee,35467.84615,30/08/21
milwaukee,14867.18208,31/08/21
milwaukee,60255.76695,01/09/21
milwaukee,72654.47478,02/09/21
milwaukee,90838.58391,03/09/21
milwaukee,109994.6249,04/09/21
milwaukee,142723.9136,05/09/21
milwaukee,147720.3709,06/09/21
milwaukee,141102.8678,07/09/21
milwaukee,149679.8032,08/09/21
milwaukee,168135.7703,09/09/21
milwaukee,171637.7296,10/09/21
milwaukee,195905.2951,11/09/21
milwaukee,200939.0932,12/09/21
milwaukee,243894.7934,13/09/21
milwaukee,186193.2769,14/09/21
milwaukee,184541.2812,15/09/21
minneapolis,60716.03856,03/06/21
minneapolis,60611.10642,04/06/21
minneapolis,63664.04548,05/06/21
minneapolis,78097.50921,06/06/21
minneapolis,106240.6723,07/06/21
minneapolis,89313.8475,08/06/21
minneapolis,107766.67,09/06/21
minneapolis,95757.86976,10/06/21
minneapolis,97092.63649,11/06/21
minneapolis,97659.1318,12/06/21
minneapolis,101071.3546,13/06/21
minneapolis,100804.5833,14/06/21
minneapolis,132559.9454,15/06/21
minneapolis,114601.8782,16/06/21
minneapolis,123084.4215,17/06/21
minneapolis,115602.7328,18/06/21
minneapolis,86724.03433,19/06/21
minneapolis,107575.3238,20/06/21
minneapolis,111626.9677,21/06/21
minneapolis,102511.7986,22/06/21
minneapolis,83171.37345,23/06/21
minneapolis,82659.99619,24/06/21
minneapolis,74609.57658,25/06/21
minneapolis,54922.50252,26/06/21
minneapolis,63469.75306,27/06/21
minneapolis,48038.3257,28/06/21
minneapolis,36837.25383,29/06/21
minneapolis,21394.63317,30/06/21
minneapolis,37866.44347,01/07/21
minneapolis,50923.70867,02/07/21
minneapolis,48913.10581,03/07/21
minneapolis,66248.58024,04/07/21
minneapolis,68351.05477,05/07/21
minneapolis,78279.31594,06/07/21
minneapolis,94778.26433,07/07/21
minneapolis,112024.9555,08/07/21
minneapolis,86014.25687,09/07/21
minneapolis,90827.83287,10/07/21
minneapolis,103425.6036,11/07/21
minneapolis,111029.4023,12/07/21
minneapolis,117061.2447,13/07/21
minneapolis,123513.0994,14/07/21
minneapolis,133045.7873,15/07/21
minneapolis,99638.40219,16/07/21
minneapolis,102956.7726,17/07/21
minneapolis,103609.3565,18/07/21
minneapolis,114234.9473,19/07/21
minneapolis,117101.9717,20/07/21
minneapolis,98667.57844,21/07/21
minneapolis,89367.17998,22/07/21
minneapolis,74700.97068,23/07/21
minneapolis,68399.85355,24/07/21
minneapolis,68654.05556,25/07/21
minneapolis,66869.98428,26/07/21
minneapolis,61663.524,27/07/21
minneapolis,49659.57158,28/07/21
minneapolis,41028.29644,29/07/21
minneapolis,21010.80512,30/07/21
minneapolis,7825.973573,31/07/21
minneapolis,36008.45432,01/08/21
minneapolis,48742.50711,02/08/21
minneapolis,64179.84215,03/08/21
minneapolis,77644.64096,04/08/21
minneapolis,72350.51365,05/08/21
minneapolis,86622.70331,06/08/21
minneapolis,81023.41339,07/08/21
minneapolis,100287.0593,08/08/21
minneapolis,117469.8636,09/08/21
minneapolis,122268.3385,10/08/21
minneapolis,130359.9247,11/08/21
minneapolis,121608.2984,12/08/21
minneapolis,112489.7082,13/08/21
minneapolis,106649.8,14/08/21
minneapolis,107712.5173,15/08/21
minneapolis,143177.1862,16/08/21
minneapolis,123419.5813,17/08/21
minneapolis,143358.6269,18/08/21
minneapolis,111663.6152,19/08/21
minneapolis,102274.6712,20/08/21
minneapolis,89858.88152,21/08/21
minneapolis,103050.9734,22/08/21
minneapolis,105366.7755,23/08/21
minneapolis,96902.58617,24/08/21
minneapolis,86362.57918,25/08/21
minneapolis,82629.47981,26/08/21
minneapolis,61051.22519,27/08/21
minneapolis,46092.64093,28/08/21
minneapolis,36900.01055,29/08/21
minneapolis,27532.11801,30/08/21
minneapolis,10015.57232,31/08/21
minneapolis,36225.08358,01/09/21
minneapolis,46373.60745,02/09/21
minneapolis,52053.84459,03/09/21
minneapolis,55175.42643,04/09/21
minneapolis,68199.38292,05/09/21
minneapolis,87987.5733,06/09/21
minneapolis,98096.70838,07/09/21
minneapolis,79514.47055,08/09/21
minneapolis,106746.792,09/09/21
minneapolis,93705.47464,10/09/21
minneapolis,101337.967,11/09/21
minneapolis,103750.9355,12/09/21
minneapolis,122313.0546,13/09/21
minneapolis,119590.1026,14/09/21
minneapolis,115119.4059,15/09/21
nashville,64186.86657,03/06/21
nashville,70354.11886,04/06/21
nashville,90304.62331,05/06/21
nashville,79087.10093,06/06/21
nashville,106240.6723,07/06/21
nashville,95327.59483,08/06/21
nashville,101322.4409,09/06/21
nashville,94166.22369,10/06/21
nashville,117503.3999,11/06/21
nashville,135662.9595,12/06/21
nashville,89091.42638,13/06/21
nashville,128764.0636,14/06/21
nashville,139347.5009,15/06/21
nashville,114369.5143,16/06/21
nashville,131567.9295,17/06/21
nashville,121730.3768,18/06/21
nashville,123963.8842,19/06/21
nashville,106528.9369,20/06/21
nashville,137033.92,21/06/21
nashville,112833.5545,22/06/21
nashville,97883.2044,23/06/21
nashville,77828.16433,24/06/21
nashville,81852.54207,25/06/21
nashville,76592.12972,26/06/21
nashville,59725.49424,27/06/21
nashville,68034.70817,28/06/21
nashville,44619.58128,29/06/21
nashville,26292.94819,30/06/21
nashville,44160.07142,01/07/21
nashville,59908.25114,02/07/21
nashville,69277.91508,03/07/21
nashville,62907.21764,04/07/21
nashville,93803.19095,05/07/21
nashville,95899.5191,06/07/21
nashville,118450.0252,07/07/21
nashville,126634.8572,08/07/21
nashville,117849.3381,09/07/21
nashville,137068.9362,10/07/21
nashville,98017.10871,11/07/21
nashville,122859.019,12/07/21
nashville,128497.763,13/07/21
nashville,144156.5102,14/07/21
nashville,151939.8636,15/07/21
nashville,134795.4968,16/07/21
nashville,163637.3773,17/07/21
nashville,112145.5304,18/07/21
nashville,153805.2007,19/07/21
nashville,118101.5617,20/07/21
nashville,106706.1381,21/07/21
nashville,108947.6295,22/07/21
nashville,96955.91628,23/07/21
nashville,107302.406,24/07/21
nashville,67248.47029,25/07/21
nashville,77652.96318,26/07/21
nashville,71610.75662,27/07/21
nashville,70119.31507,28/07/21
nashville,50731.56655,29/07/21
nashville,27195.34581,30/07/21
nashville,12985.62346,31/07/21
nashville,36607.91786,01/08/21
nashville,70777.65605,02/08/21
nashville,82244.44806,03/08/21
nashville,87174.06102,04/08/21
nashville,90321.23218,05/08/21
nashville,115665.5957,06/08/21
nashville,135490.4802,07/08/21
nashville,96440.8678,08/08/21
nashville,152539.616,09/08/21
nashville,144133.0502,10/08/21
nashville,146479.4401,11/08/21
nashville,149444.7013,12/08/21
nashville,144681.6874,13/08/21
nashville,166238.5444,14/08/21
nashville,121889.823,15/08/21
nashville,188228.879,16/08/21
nashville,147746.6999,17/08/21
nashville,154506.1752,18/08/21
nashville,142813.2762,19/08/21
nashville,132531.4548,20/08/21
nashville,144499.6337,21/08/21
nashville,107170.2888,22/08/21
nashville,134529.5498,23/08/21
nashville,109218.4176,24/08/21
nashville,101691.4786,25/08/21
nashville,94515.32476,26/08/21
nashville,76259.00334,27/08/21
nashville,72362.61093,28/08/21
nashville,38746.14368,29/08/21
nashville,35022.47365,30/08/21
nashville,11727.42794,31/08/21
nashville,42538.23467,01/09/21
nashville,50030.58656,02/09/21
nashville,65410.58649,03/09/21
nashville,82020.71801,04/09/21
nashville,68827.25025,05/09/21
nashville,115706.705,06/09/21
nashville,107242.1326,07/09/21
nashville,84759.04202,08/09/21
nashville,117638.3596,09/09/21
nashville,115544.7844,10/09/21
nashville,148284.1482,11/09/21
nashville,118664.9196,12/09/21
nashville,155067.6289,13/09/21
nashville,143427.6588,14/09/21
nashville,149441.0289,15/09/21
new orleans,98355.76119,03/06/21
new orleans,94842.13673,04/06/21
new orleans,119311.4393,05/06/21
new orleans,179062.611,06/06/21
new orleans,167046.6846,07/06/21
new orleans,156357.4307,08/06/21
new orleans,164676.1802,09/06/21
new orleans,164605.8163,10/06/21
new orleans,163186.2179,11/06/21
new orleans,185683.4904,12/06/21
new orleans,228926.6181,13/06/21
new orleans,180587.3154,14/06/21
new orleans,211984.4752,15/06/21
new orleans,206292.6753,16/06/21
new orleans,208262.7642,17/06/21
new orleans,198017.4879,18/06/21
new orleans,169473.3282,19/06/21
new orleans,238846.2477,20/06/21
