,location,date,Y
1505,indianapolis,07/07/21,102623.241
1506,indianapolis,08/07/21,130735.0554
1507,indianapolis,09/07/21,128951.3411
1508,indianapolis,10/07/21,140133.5958
1509,indianapolis,11/07/21,136034.7159
1510,indianapolis,12/07/21,121380.3169
1511,indianapolis,13/07/21,112017.0009
1512,indianapolis,14/07/21,130410.7775
1513,indianapolis,15/07/21,152989.5345
1514,indianapolis,16/07/21,139110.2311
1515,indianapolis,17/07/21,147903.0141
1516,indianapolis,18/07/21,144248.9668
1517,indianapolis,19/07/21,153144.0011
1518,indianapolis,20/07/21,124249.0404
1519,indianapolis,21/07/21,92558.27307
1520,indianapolis,22/07/21,108905.791
1521,indianapolis,23/07/21,122182.6907
1522,indianapolis,24/07/21,104522.1008
1523,indianapolis,25/07/21,92680.77878
1524,indianapolis,26/07/21,71705.51679
1525,indianapolis,27/07/21,66485.71874
1526,indianapolis,28/07/21,55337.31593
1527,indianapolis,29/07/21,44897.12439
1528,indianapolis,30/07/21,27671.66129
1529,indianapolis,31/07/21,11997.37535
1530,indianapolis,01/08/21,44614.31233
1531,indianapolis,02/08/21,59497.00674
1532,indianapolis,03/08/21,71360.8035
1533,indianapolis,04/08/21,85630.56341
1534,indianapolis,05/08/21,94028.94549
1535,indianapolis,06/08/21,96033.81477
1536,indianapolis,07/08/21,144094.7365
1537,indianapolis,08/08/21,137636.4395
1538,indianapolis,09/08/21,138732.6269
1539,indianapolis,10/08/21,147668.3892
1540,indianapolis,11/08/21,141106.2683
1541,indianapolis,12/08/21,147628.2965
1542,indianapolis,13/08/21,147840.1457
1543,indianapolis,14/08/21,159810.2554
1544,indianapolis,15/08/21,161306.2333
1545,indianapolis,16/08/21,166371.5416
1546,indianapolis,17/08/21,138556.4551
1547,indianapolis,18/08/21,149365.5959
1548,indianapolis,19/08/21,148832.0242
1549,indianapolis,20/08/21,139316.0539
1550,indianapolis,21/08/21,151198.0985
1551,indianapolis,22/08/21,138797.0989
1552,indianapolis,23/08/21,117951.3485
1553,indianapolis,24/08/21,105519.1569
1554,indianapolis,25/08/21,95383.89319
1555,indianapolis,26/08/21,89458.12631
1556,indianapolis,27/08/21,76779.26944
1557,indianapolis,28/08/21,69071.15998
1558,indianapolis,29/08/21,50978.19137
1559,indianapolis,30/08/21,30943.26646
1560,indianapolis,31/08/21,10518.58203
1561,indianapolis,01/09/21,38756.42653
1562,indianapolis,02/09/21,51850.58306
1563,indianapolis,03/09/21,70828.85238
1564,indianapolis,04/09/21,88403.4534
1565,indianapolis,05/09/21,91755.61825
1566,indianapolis,06/09/21,106805.8554
1567,indianapolis,07/09/21,119691.5065
1568,indianapolis,08/09/21,117016.5306
1569,indianapolis,09/09/21,145597.3461
1570,indianapolis,10/09/21,132286.3436
1571,indianapolis,11/09/21,157719.7349
1572,indianapolis,12/09/21,158004.6173
1573,indianapolis,13/09/21,141548.1586
1574,indianapolis,14/09/21,125212.7293
1575,indianapolis,15/09/21,124923.7434
1576,jacksonville,03/06/21,47465.91813
1577,jacksonville,04/06/21,53129.86472
1578,jacksonville,05/06/21,60114.68825
1579,jacksonville,06/06/21,80852.31861
1580,jacksonville,07/06/21,82334.39793
1581,jacksonville,08/06/21,74454.07183
1582,jacksonville,09/06/21,87301.88826
1583,jacksonville,10/06/21,85023.5125
1584,jacksonville,11/06/21,79678.55937
1585,jacksonville,12/06/21,93751.696
1586,jacksonville,13/06/21,117837.3087
1587,jacksonville,14/06/21,88851.80108
1588,jacksonville,15/06/21,119744.6354
1589,jacksonville,16/06/21,91830.21545
1590,jacksonville,17/06/21,104646.2771
1591,jacksonville,18/06/21,87103.0196
1592,jacksonville,19/06/21,85176.81994
1593,jacksonville,20/06/21,122866.0743
1594,jacksonville,21/06/21,93083.07405
1595,jacksonville,22/06/21,85352.98201
1596,jacksonville,23/06/21,71101.06826
1597,jacksonville,24/06/21,74325.89693
1598,jacksonville,25/06/21,67858.85146
1599,jacksonville,26/06/21,58056.13485
1600,jacksonville,27/06/21,69010.03846
1601,jacksonville,28/06/21,41475.31771
1602,jacksonville,29/06/21,32105.49027
1603,jacksonville,30/06/21,20595.99485
1604,jacksonville,01/07/21,31180.28154
1605,jacksonville,02/07/21,44024.25812
1606,jacksonville,03/07/21,48765.53472
1607,jacksonville,04/07/21,69085.93842
1608,jacksonville,05/07/21,55273.60665
1609,jacksonville,06/07/21,72099.36994
1610,jacksonville,07/07/21,81460.04817
1611,jacksonville,08/07/21,71871.29035
1612,jacksonville,09/07/21,87905.44982
1613,jacksonville,10/07/21,104062.8232
1614,jacksonville,11/07/21,115381.2238
1615,jacksonville,12/07/21,99115.28836
1616,jacksonville,13/07/21,103754.8773
1617,jacksonville,14/07/21,111206.4507
1618,jacksonville,15/07/21,116670.9211
1619,jacksonville,16/07/21,97481.03502
1620,jacksonville,17/07/21,113509.9212
1621,jacksonville,18/07/21,117094.037
1622,jacksonville,19/07/21,103198.0001
1623,jacksonville,20/07/21,94061.42155
1624,jacksonville,21/07/21,83095.73994
1625,jacksonville,22/07/21,72297.04448
1626,jacksonville,23/07/21,71999.30809
1627,jacksonville,24/07/21,71983.84079
1628,jacksonville,25/07/21,80030.51134
1629,jacksonville,26/07/21,58983.15319
1630,jacksonville,27/07/21,54045.85406
1631,jacksonville,28/07/21,46166.84838
1632,jacksonville,29/07/21,37253.06916
1633,jacksonville,30/07/21,17517.82492
1634,jacksonville,31/07/21,8370.91564
1635,jacksonville,01/08/21,41616.99461
1636,jacksonville,02/08/21,41881.51518
1637,jacksonville,03/08/21,59411.23499
1638,jacksonville,04/08/21,64290.03115
1639,jacksonville,05/08/21,58722.16205
1640,jacksonville,06/08/21,69655.71742
1641,jacksonville,07/08/21,92681.64954
1642,jacksonville,08/08/21,111444.1933
1643,jacksonville,09/08/21,108025.883
1644,jacksonville,10/08/21,103775.7962
1645,jacksonville,11/08/21,114240.4093
1646,jacksonville,12/08/21,115568.7526
1647,jacksonville,13/08/21,110141.111
1648,jacksonville,14/08/21,117144.3556
1649,jacksonville,15/08/21,128820.9502
1650,jacksonville,16/08/21,118878.3377
1651,jacksonville,17/08/21,103255.1031
1652,jacksonville,18/08/21,111128.9275
1653,jacksonville,19/08/21,97619.86974
1654,jacksonville,20/08/21,85882.06833
1655,jacksonville,21/08/21,102144.2755
1656,jacksonville,22/08/21,122558.1447
1657,jacksonville,23/08/21,82983.8818
1658,jacksonville,24/08/21,84902.54524
1659,jacksonville,25/08/21,81191.82604
1660,jacksonville,26/08/21,75772.26157
1661,jacksonville,27/08/21,55608.44143
1662,jacksonville,28/08/21,50111.41626
1663,jacksonville,29/08/21,43503.05111
1664,jacksonville,30/08/21,20669.33272
1665,jacksonville,31/08/21,8944.64843
1666,jacksonville,01/09/21,25541.09695
1667,jacksonville,02/09/21,29515.30618
1668,jacksonville,03/09/21,40759.98769
1669,jacksonville,04/09/21,47363.71835
1670,jacksonville,05/09/21,65891.47472
1671,jacksonville,06/09/21,68473.47192
1672,jacksonville,07/09/21,64855.44332
1673,jacksonville,08/09/21,62560.81523
1674,jacksonville,09/09/21,76604.71617
1675,jacksonville,10/09/21,68549.97879
1676,jacksonville,11/09/21,87582.40774
1677,jacksonville,12/09/21,94703.90801
1678,jacksonville,13/09/21,94406.41487
1679,jacksonville,14/09/21,78201.71201
1680,jacksonville,15/09/21,81519.44154
1681,kansas city,03/06/21,82995.00211
1682,kansas city,04/06/21,91036.2725
1683,kansas city,05/06/21,122677.2091
1684,kansas city,06/06/21,150444.6881
1685,kansas city,07/06/21,136388.9047
1686,kansas city,08/06/21,123068.4293
1687,kansas city,09/06/21,145256.4086
1688,kansas city,10/06/21,141434.4107
1689,kansas city,11/06/21,143374.7917
1690,kansas city,12/06/21,154531.057
1691,kansas city,13/06/21,160049.4627
1692,kansas city,14/06/21,158646.0192
1693,kansas city,15/06/21,163154.5984
1694,kansas city,16/06/21,160238.1492
1695,kansas city,17/06/21,169179.7826
1696,kansas city,18/06/21,170258.027
1697,kansas city,19/06/21,160190.0419
1698,kansas city,20/06/21,199927.406
1699,kansas city,21/06/21,167622.2544
1700,kansas city,22/06/21,144769.2439
1701,kansas city,23/06/21,114832.9947
1702,kansas city,24/06/21,106462.4431
1703,kansas city,25/06/21,104190.879
1704,kansas city,26/06/21,94778.38883
1705,kansas city,27/06/21,98705.35937
1706,kansas city,28/06/21,76803.4654
1707,kansas city,29/06/21,49676.73832
1708,kansas city,30/06/21,30676.58518
1709,kansas city,01/07/21,51526.62556
1710,kansas city,02/07/21,75724.43629
1711,kansas city,03/07/21,86812.04269
1712,kansas city,04/07/21,111795.6458
1713,kansas city,05/07/21,105047.3519
1714,kansas city,06/07/21,105353.3651
1715,kansas city,07/07/21,138609.7908
1716,kansas city,08/07/21,143883.9668
1717,kansas city,09/07/21,142469.8685
1718,kansas city,10/07/21,183038.8307
1719,kansas city,11/07/21,199102.194
1720,kansas city,12/07/21,155390.4649
1721,kansas city,13/07/21,163546.5606
1722,kansas city,14/07/21,180381.7262
1723,kansas city,15/07/21,192352.1934
1724,kansas city,16/07/21,170631.7625
1725,kansas city,17/07/21,204356.0021
1726,kansas city,18/07/21,202239.2783
1727,kansas city,19/07/21,197139.2056
1728,kansas city,20/07/21,160784.0559
1729,kansas city,21/07/21,151308.6608
1730,kansas city,22/07/21,141665.3892
1731,kansas city,23/07/21,134880.5049
1732,kansas city,24/07/21,140340.2521
1733,kansas city,25/07/21,127117.6179
1734,kansas city,26/07/21,97460.54553
1735,kansas city,27/07/21,72938.60735
1736,kansas city,28/07/21,82054.16544
1737,kansas city,29/07/21,59233.62798
1738,kansas city,30/07/21,32427.25554
1739,kansas city,31/07/21,14131.73178
1740,kansas city,01/08/21,61846.34916
1741,kansas city,02/08/21,74734.30171
1742,kansas city,03/08/21,86676.44765
1743,kansas city,04/08/21,111131.8284
1744,kansas city,05/08/21,103081.1104
1745,kansas city,06/08/21,135803.3503
1746,kansas city,07/08/21,158860.0652
1747,kansas city,08/08/21,177941.9835
1748,kansas city,09/08/21,187112.3168
1749,kansas city,10/08/21,182477.8806
1750,kansas city,11/08/21,183559.1662
1751,kansas city,12/08/21,184092.622
1752,kansas city,13/08/21,181611.354
1753,kansas city,14/08/21,213927.4794
1754,kansas city,15/08/21,232227.7673
1755,kansas city,16/08/21,222933.2152
1756,kansas city,17/08/21,186345.7279
1757,kansas city,18/08/21,204756.7817
1758,kansas city,19/08/21,176708.331
1759,kansas city,20/08/21,183647.7202
1760,kansas city,21/08/21,190569.861
1761,kansas city,22/08/21,201812.4116
1762,kansas city,23/08/21,147299.873
1763,kansas city,24/08/21,145940.3474
1764,kansas city,25/08/21,119550.7466
1765,kansas city,26/08/21,113944.1098
1766,kansas city,27/08/21,93487.81517
1767,kansas city,28/08/21,90003.30876
1768,kansas city,29/08/21,75329.02706
1769,kansas city,30/08/21,38555.08732
1770,kansas city,31/08/21,14863.12555
1771,kansas city,01/09/21,45218.5144
1772,kansas city,02/09/21,53367.88769
1773,kansas city,03/09/21,66179.43051
1774,kansas city,04/09/21,89044.36167
1775,kansas city,05/09/21,107069.0009
1776,kansas city,06/09/21,111497.9477
1777,kansas city,07/09/21,120457.5736
1778,kansas city,08/09/21,104863.5024
1779,kansas city,09/09/21,137497.6894
1780,kansas city,10/09/21,132159.152
1781,kansas city,11/09/21,158008.7136
1782,kansas city,12/09/21,168609.1786
1783,kansas city,13/09/21,184716.3731
1784,kansas city,14/09/21,155188.977
1785,kansas city,15/09/21,145201.209
1786,las vegas,03/06/21,83440.58138
1787,las vegas,04/06/21,109065.1951
1788,las vegas,05/06/21,134936.7705
1789,las vegas,06/06/21,141698.8369
1790,las vegas,07/06/21,175496.6821
1791,las vegas,08/06/21,142661.6061
1792,las vegas,09/06/21,170859.1569
1793,las vegas,10/06/21,143766.3572
1794,las vegas,11/06/21,174373.8468
1795,las vegas,12/06/21,199091.8831
1796,las vegas,13/06/21,172267.2058
1797,las vegas,14/06/21,180336.5577
1798,las vegas,15/06/21,189393.0592
1799,las vegas,16/06/21,176364.2043
1800,las vegas,17/06/21,175456.5977
1801,las vegas,18/06/21,178359.6771
1802,las vegas,19/06/21,180650.6184
1803,las vegas,20/06/21,177379.4561
1804,las vegas,21/06/21,181166.5689
1805,las vegas,22/06/21,151826.8548
1806,las vegas,23/06/21,147301.7487
1807,las vegas,24/06/21,117585.3849
1808,las vegas,25/06/21,121395.8521
1809,las vegas,26/06/21,114377.5804
1810,las vegas,27/06/21,101673.3694
1811,las vegas,28/06/21,82082.79965
1812,las vegas,29/06/21,53445.8795
1813,las vegas,30/06/21,38396.75558
1814,las vegas,01/07/21,59769.83889
1815,las vegas,02/07/21,80199.75556
1816,las vegas,03/07/21,106801.2165
1817,las vegas,04/07/21,110096.9643
1818,las vegas,05/07/21,122738.5726
1819,las vegas,06/07/21,132758.4827
1820,las vegas,07/07/21,183946.4581
1821,las vegas,08/07/21,167542.5818
1822,las vegas,09/07/21,164428.7199
1823,las vegas,10/07/21,197928.1948
1824,las vegas,11/07/21,197710.5345
1825,las vegas,12/07/21,192865.0006
1826,las vegas,13/07/21,182897.3236
1827,las vegas,14/07/21,225042.9514
1828,las vegas,15/07/21,217281.8774
1829,las vegas,16/07/21,203112.1238
1830,las vegas,17/07/21,231215.6727
1831,las vegas,18/07/21,183187.528
1832,las vegas,19/07/21,210515.7823
1833,las vegas,20/07/21,173828.7057
1834,las vegas,21/07/21,179099.11
1835,las vegas,22/07/21,146644.1788
1836,las vegas,23/07/21,159702.03
1837,las vegas,24/07/21,144098.0084
1838,las vegas,25/07/21,114072.0296
1839,las vegas,26/07/21,114527.1308
1840,las vegas,27/07/21,99192.77869
1841,las vegas,28/07/21,93773.82433
1842,las vegas,29/07/21,62946.45481
1843,las vegas,30/07/21,33795.71748
1844,las vegas,31/07/21,15440.02523
1845,las vegas,01/08/21,58422.29467
1846,las vegas,02/08/21,79343.37297
1847,las vegas,03/08/21,106143.5851
1848,las vegas,04/08/21,143142.6268
1849,las vegas,05/08/21,122321.1362
1850,las vegas,06/08/21,147778.062
1851,las vegas,07/08/21,183265.3477
1852,las vegas,08/08/21,163955.8326
1853,las vegas,09/08/21,205834.5941
1854,las vegas,10/08/21,189820.5077
1855,las vegas,11/08/21,221897.473
1856,las vegas,12/08/21,204118.4844
1857,las vegas,13/08/21,213641.3609
1858,las vegas,14/08/21,220774.3547
1859,las vegas,15/08/21,206043.509
1860,las vegas,16/08/21,229560.1739
1861,las vegas,17/08/21,216241.0536
1862,las vegas,18/08/21,242935.6908
1863,las vegas,19/08/21,200360.9549
1864,las vegas,20/08/21,198228.2873
1865,las vegas,21/08/21,202796.7531
1866,las vegas,22/08/21,169947.294
1867,las vegas,23/08/21,183614.0283
1868,las vegas,24/08/21,187444.2484
1869,las vegas,25/08/21,161870.244
1870,las vegas,26/08/21,126287.1026
1871,las vegas,27/08/21,115419.0321
1872,las vegas,28/08/21,93208.467
1873,las vegas,29/08/21,67899.19068
1874,las vegas,30/08/21,42735.51554
1875,las vegas,31/08/21,16692.62054
1876,las vegas,01/09/21,65962.21728
1877,las vegas,02/09/21,67322.87072
1878,las vegas,03/09/21,90738.90047
1879,las vegas,04/09/21,100594.2784
1880,las vegas,05/09/21,114481.4036
1881,las vegas,06/09/21,152734.8785
1882,las vegas,07/09/21,151995.7885
1883,las vegas,08/09/21,136326.0572
1884,las vegas,09/09/21,159519.0047
1885,las vegas,10/09/21,155128.5801
1886,las vegas,11/09/21,5452.320688
1887,las vegas,12/09/21,3137.865797
1888,las vegas,13/09/21,208958.0512
1889,las vegas,14/09/21,169716.6335
1890,las vegas,15/09/21,185465.5348
1891,los angeles,03/06/21,58417.78758
1892,los angeles,04/06/21,55130.66192
1893,los angeles,05/06/21,69559.24226
1894,los angeles,06/06/21,83393.16223
1895,los angeles,07/06/21,114945.4436
1896,los angeles,08/06/21,99091.03671
1897,los angeles,09/06/21,99101.79435
1898,los angeles,10/06/21,104900.5809
1899,los angeles,11/06/21,106082.6954
1900,los angeles,12/06/21,120809.3508
1901,los angeles,13/06/21,129401.0607
1902,los angeles,14/06/21,120112.9239
1903,los angeles,15/06/21,150491.2487
1904,los angeles,16/06/21,125662.4001
1905,los angeles,17/06/21,112982.6722
1906,los angeles,18/06/21,118316.9912
1907,los angeles,19/06/21,105237.2548
1908,los angeles,20/06/21,138258.088
1909,los angeles,21/06/21,125489.4372
1910,los angeles,22/06/21,117817.9922
1911,los angeles,23/06/21,90508.945
1912,los angeles,24/06/21,85383.98195
1913,los angeles,25/06/21,76883.2583
1914,los angeles,26/06/21,70814.49509
1915,los angeles,27/06/21,78051.05364
1916,los angeles,28/06/21,63550.89004
1917,los angeles,29/06/21,45107.67151
1918,los angeles,30/06/21,27455.41063
1919,los angeles,01/07/21,41163.7288
1920,los angeles,02/07/21,50228.67802
1921,los angeles,03/07/21,58612.55054
1922,los angeles,04/07/21,89451.45013
1923,los angeles,05/07/21,82284.03688
1924,los angeles,06/07/21,90455.28096
1925,los angeles,07/07/21,117537.8187
1926,los angeles,08/07/21,128001.5899
1927,los angeles,09/07/21,113366.5104
1928,los angeles,10/07/21,122993.1986
1929,los angeles,11/07/21,159345.0125
1930,los angeles,12/07/21,153658.271
1931,los angeles,13/07/21,148761.7081
1932,los angeles,14/07/21,152691.7666
1933,los angeles,15/07/21,172250.9956
1934,los angeles,16/07/21,123369.441
1935,los angeles,17/07/21,139638.5001
1936,los angeles,18/07/21,146754.1483
1937,los angeles,19/07/21,146938.8971
1938,los angeles,20/07/21,126748.0154
1939,los angeles,21/07/21,119521.899
1940,los angeles,22/07/21,98739.01908
1941,los angeles,23/07/21,93882.77508
1942,los angeles,24/07/21,93053.34157
1943,los angeles,25/07/21,95030.74165
1944,los angeles,26/07/21,79385.48018
1945,los angeles,27/07/21,81767.64989
1946,los angeles,28/07/21,70019.99593
1947,los angeles,29/07/21,49233.95573
1948,los angeles,30/07/21,24844.01066
1949,los angeles,31/07/21,9917.080631
1950,los angeles,01/08/21,48729.27396
1951,los angeles,02/08/21,63916.66412
1952,los angeles,03/08/21,73660.95519
1953,los angeles,04/08/21,88247.79849
1954,los angeles,05/08/21,86479.90759
1955,los angeles,06/08/21,93537.67768
1956,los angeles,07/08/21,105694.2594
1957,los angeles,08/08/21,125970.7182
1958,los angeles,09/08/21,143647.915
1959,los angeles,10/08/21,142175.0164
1960,los angeles,11/08/21,145027.2315
1961,los angeles,12/08/21,154121.9435
1962,los angeles,13/08/21,123260.861
1963,los angeles,14/08/21,74299.06168
1964,los angeles,15/08/21,189030.7422
1965,los angeles,16/08/21,153292.0179
1966,los angeles,17/08/21,9947.088465
1967,los angeles,18/08/21,346.555907
1968,los angeles,19/08/21,112297.1676
1969,los angeles,20/08/21,122080.6437
1970,los angeles,21/08/21,117705.7745
1971,los angeles,22/08/21,153810.4716
1972,los angeles,23/08/21,130257.2963
1973,los angeles,24/08/21,125549.3004
1974,los angeles,25/08/21,110676.1206
1975,los angeles,26/08/21,108686.9091
1976,los angeles,27/08/21,83122.51375
1977,los angeles,28/08/21,70944.94479
1978,los angeles,29/08/21,66902.50532
1979,los angeles,30/08/21,34182.33917
1980,los angeles,31/08/21,13337.87031
1981,los angeles,01/09/21,51069.98409
1982,los angeles,02/09/21,59697.24323
1983,los angeles,03/09/21,61878.28132
1984,los angeles,04/09/21,74582.92436
1985,los angeles,05/09/21,105623.9612
1986,los angeles,06/09/21,28643.00893
1987,los angeles,07/09/21,116148.1593
1988,los angeles,08/09/21,118215.8801
1989,los angeles,09/09/21,137119.413
1990,los angeles,10/09/21,125268.1492
1991,los angeles,11/09/21,146389.131
1992,los angeles,12/09/21,184839.9071
1993,los angeles,13/09/21,162952.797
1994,los angeles,14/09/21,156515.9116
1995,los angeles,15/09/21,159485.189
1996,memphis,03/06/21,70659.49177
1997,memphis,04/06/21,79640.42759
1998,memphis,05/06/21,112845.0816
1999,memphis,06/06/21,27307.3825
2000,memphis,07/06/21,37409.2855
2001,memphis,08/06/21,135833.093
2002,memphis,09/06/21,152919.8162
2003,memphis,10/06/21,141434.4107
2004,memphis,11/06/21,158624.5954
2005,memphis,12/06/21,218067.0337
2006,memphis,13/06/21,182879.6981
2007,memphis,14/06/21,160150.5653
2008,memphis,15/06/21,183010.7309
2009,memphis,16/06/21,163770.0806
2010,memphis,17/06/21,175407.5601
2011,memphis,18/06/21,164212.6333
2012,memphis,19/06/21,195509.2118
2013,memphis,20/06/21,194087.8921
2014,memphis,21/06/21,158850.2655
2015,memphis,22/06/21,149974.232
2016,memphis,23/06/21,124408.5255
2017,memphis,24/06/21,105359.8775
2018,memphis,25/06/21,107003.6811
2019,memphis,26/06/21,107718.6117
2020,memphis,27/06/21,93971.76388
2021,memphis,28/06/21,74145.71837
2022,memphis,29/06/21,51520.63473
2023,memphis,30/06/21,33702.53703
2024,memphis,01/07/21,46672.28882
2025,memphis,02/07/21,63891.96337
2026,memphis,03/07/21,91896.53724
2027,memphis,04/07/21,108099.6135
2028,memphis,05/07/21,103000.1813
2029,memphis,06/07/21,111864.3796
2030,memphis,07/07/21,132634.8377
2031,memphis,08/07/21,141621.7885
2032,memphis,09/07/21,139177.7919
2033,memphis,10/07/21,192287.0514
2034,memphis,11/07/21,187304.7169
2035,memphis,12/07/21,158347.869
2036,memphis,13/07/21,158023.9834
2037,memphis,14/07/21,164452.5559
2038,memphis,15/07/21,156820.8333
2039,memphis,16/07/21,158047.1207
2040,memphis,17/07/21,190814.9138
2041,memphis,18/07/21,196208.2859
2042,memphis,19/07/21,191493.5782
2043,memphis,20/07/21,173178.9722
2044,memphis,21/07/21,152640.765
2045,memphis,22/07/21,134176.2857
2046,memphis,23/07/21,136265.107
2047,memphis,24/07/21,158520.8419
2048,memphis,25/07/21,133003.5062
2049,memphis,26/07/21,89237.55443
2050,memphis,27/07/21,91132.49184
2051,memphis,28/07/21,85133.05888
2052,memphis,29/07/21,56753.21006
2053,memphis,30/07/21,31482.18514
2054,memphis,31/07/21,15132.9547
2055,memphis,01/08/21,57294.49038
2056,memphis,02/08/21,71030.2079
2057,memphis,03/08/21,86087.38442
2058,memphis,04/08/21,99622.70484
2059,memphis,05/08/21,98104.08984
2060,memphis,06/08/21,127775.2337
2061,memphis,07/08/21,173731.6193
2062,memphis,08/08/21,173460.0579
2063,memphis,09/08/21,166677.9729
2064,memphis,10/08/21,177147.6772
2065,memphis,11/08/21,184043.2357
2066,memphis,12/08/21,179778.6607
2067,memphis,13/08/21,176144.7915
2068,memphis,14/08/21,222508.4978
2069,memphis,15/08/21,220010.7805
2070,memphis,16/08/21,199157.5477
2071,memphis,17/08/21,182939.9313
2072,memphis,18/08/21,177552.143
2073,memphis,19/08/21,175388.4301
2074,memphis,20/08/21,158447.7806
2075,memphis,21/08/21,193553.4567
2076,memphis,22/08/21,188399.1036
2077,memphis,23/08/21,141216.5554
2078,memphis,24/08/21,134707.2264
2079,memphis,25/08/21,113609.8812
2080,memphis,26/08/21,109201.2005
2081,memphis,27/08/21,89425.73759
2082,memphis,28/08/21,86046.17109
2083,memphis,29/08/21,66913.83129
2084,memphis,30/08/21,34860.52002
2085,memphis,31/08/21,13613.71434
2086,memphis,01/09/21,49101.6459
2087,memphis,02/09/21,57744.78788
2088,memphis,03/09/21,70112.8067
2089,memphis,04/09/21,101776.6127
2090,memphis,05/09/21,116207.1494
2091,memphis,06/09/21,131273.4986
2092,memphis,07/09/21,150247.1237
2093,memphis,08/09/21,122893.3431
2094,memphis,09/09/21,148319.2088
2095,memphis,10/09/21,148573.8513
2096,memphis,11/09/21,201764.263
2097,memphis,12/09/21,202817.2632
2098,memphis,13/09/21,169092.4379
2099,memphis,14/09/21,179131.8542
2100,memphis,15/09/21,162140.1148
2101,miami,03/06/21,86817.60322
2102,miami,04/06/21,90949.28132
2103,miami,05/06/21,108112.6053
2104,miami,06/06/21,101286.0505
2105,miami,07/06/21,128363.5301
2106,miami,08/06/21,138665.374
2107,miami,09/06/21,163065.123
2108,miami,10/06/21,149762.7913
2109,miami,11/06/21,146271.5885
2110,miami,12/06/21,149285.4583
2111,miami,13/06/21,118491.2998
2112,miami,14/06/21,142764.7001
2113,miami,15/06/21,163509.1722
2114,miami,16/06/21,146528.6788
2115,miami,17/06/21,146426.3278
2116,miami,18/06/21,137316.8
2117,miami,19/06/21,124497.4064
2118,miami,20/06/21,115676.3837
2119,miami,21/06/21,135170.4405
2120,miami,22/06/21,127786.8676
2121,miami,23/06/21,104156.8281
2122,miami,24/06/21,94820.64687
2123,miami,25/06/21,82368.22246
2124,miami,26/06/21,63875.73777
2125,miami,27/06/21,52510.94677
2126,miami,28/06/21,57295.24055
2127,miami,29/06/21,38315.08256
2128,miami,30/06/21,24544.81764
2129,miami,01/07/21,43126.39864
2130,miami,02/07/21,59382.74017
2131,miami,03/07/21,63683.62953
2132,miami,04/07/21,58165.84278
2133,miami,05/07/21,75470.31975
2134,miami,06/07/21,89977.07086
2135,miami,07/07/21,108233.3115
2136,miami,08/07/21,117397.629
2137,miami,09/07/21,101599.0876
2138,miami,10/07/21,118572.4949
2139,miami,11/07/21,103362.3463
2140,miami,12/07/21,126281.1581
2141,miami,13/07/21,126888.8232
2142,miami,14/07/21,147927.9025
2143,miami,15/07/21,153042.018
2144,miami,16/07/21,127005.0042
2145,miami,17/07/21,140623.8845
2146,miami,18/07/21,96897.94448
2147,miami,19/07/21,119066.7906
2148,miami,20/07/21,127297.79
2149,miami,21/07/21,103720.3874
2150,miami,22/07/21,109868.078
2151,miami,23/07/21,95470.00186
2152,miami,24/07/21,93379.15859
2153,miami,25/07/21,66172.31906
2154,miami,26/07/21,71291.78138
2155,miami,27/07/21,66951.63127
2156,miami,28/07/21,46911.74195
2157,miami,29/07/21,41433.89937
2158,miami,30/07/21,23543.59379
2159,miami,31/07/21,9114.80481
2160,miami,01/08/21,29841.09208
2161,miami,02/08/21,55371.99318
2162,miami,03/08/21,60336.90579
2163,miami,04/08/21,77845.96673
2164,miami,05/08/21,81970.52654
2165,miami,06/08/21,98496.22028
2166,miami,07/08/21,103835.3151
2167,miami,08/08/21,90306.03343
2168,miami,09/08/21,134756.214
2169,miami,10/08/21,125586.1181
2170,miami,11/08/21,130311.5178
2171,miami,12/08/21,135549.2049
2172,miami,13/08/21,140429.9165
2173,miami,14/08/21,145339.1303
2174,miami,15/08/21,109392.7906
2175,miami,16/08/21,158233.1713
2176,miami,17/08/21,152449.9428
2177,miami,18/08/21,158145.0122
2178,miami,19/08/21,139011.9616
2179,miami,20/08/21,135354.8594
2180,miami,21/08/21,118963.5648
2181,miami,22/08/21,103391.4126
2182,miami,23/08/21,112936.0943
2183,miami,24/08/21,110436.4669
2184,miami,25/08/21,95530.58122
2185,miami,26/08/21,89858.13071
2186,miami,27/08/21,70676.14794
2187,miami,28/08/21,56016.30393
2188,miami,29/08/21,38304.43084
2189,miami,30/08/21,27704.19375
2190,miami,31/08/21,11938.3675
2191,miami,01/09/21,40144.94417
2192,miami,02/09/21,50008.64405
2193,miami,03/09/21,61957.84195
2194,miami,04/09/21,77378.98515
2195,miami,05/09/21,70318.94424
2196,miami,06/09/21,120041.7648
2197,miami,07/09/21,139617.0822
2198,miami,08/09/21,139484.3442
2199,miami,09/09/21,174690.0429
2200,miami,10/09/21,156386.5583
2201,miami,11/09/21,182482.358
2202,miami,12/09/21,152872.8993
2203,miami,13/09/21,139361.4372
2204,miami,14/09/21,168260.6715
2205,miami,15/09/21,147300.9757
2206,milwaukee,03/06/21,75912.63685
2207,milwaukee,04/06/21,81836.95495
2208,milwaukee,05/06/21,99891.96755
2209,milwaukee,06/06/21,142260.4971
2210,milwaukee,07/06/21,150146.6896
2211,milwaukee,08/06/21,127297.4516
2212,milwaukee,09/06/21,147302.8868
